siparis_id,tarih,urun,sehir,adet,birim_fiyat,musteri_id
465,2023-12-19,Yazıcı,Konya,5,4815.08,3411
466,2024-02-23,Kulaklık,Antalya,4,2798.99,4407
467,2024-04-29,Klavye,Bursa,3,12870.24,1183
468,2024-04-19,RAM,İstanbul,5,6219.53,3413
469,2024-07-24,Kamera,İzmir,4,3680.73,1666
470,2023-12-05,Yazıcı,Ankara,4,12714.64,758
471,2024-07-02,Webcam,Bursa,1,4063.5,5519
472,2024-09-11,Hoparlör,İstanbul,1,2863.04,6240
473,2024-08-24,Webcam,Mersin,2,7216.94,7123
474,2023-12-07,Mouse,İstanbul,2,14060.54,7882
475,2023-05-01,Webcam,Gaziantep,2,10449.61,5766
476,2023-07-29,Tablet,Bursa,5,4858.14,2319
477,2024-01-25,Şarj Cihazı,Mersin,3,4660.91,2947
478,2024-06-09,RAM,Gaziantep,4,1524.19,5919
479,2024-04-25,Mikrofon,Adana,2,5592.04,3391
480,2023-02-16,Hoparlör,Bursa,2,292.49,4533
481,2024-08-21,Hoparlör,Konya,3,2328.55,2703
482,2023-08-24,Tablet,Kayseri,2,7514.56,5363
483,2024-12-02,Monitör,Antalya,4,14499.3,5257
484,2024-05-17,Şarj Cihazı,İzmir,3,2580.52,5901
485,2024-07-13,Şarj Cihazı,İzmir,5,14855.34,7842
486,2023-03-02,Kamera,İstanbul,1,14180.56,5475
487,2023-02-19,Mikrofon,İstanbul,4,2105.5,5167
488,2023-08-25,Telefon,İzmir,1,3319.86,3736
489,2024-01-18,Laptop,Kayseri,5,13695.63,5401
490,2024-05-14,Laptop,İstanbul,5,8297.07,98
491,2023-01-18,Kamera,Antalya,5,14663.32,141
492,2024-05-29,SSD Disk,Konya,2,1649.9,790
493,2024-06-20,Kulaklık,Bursa,2,9315.72,2068
494,2023-12-29,Mouse,Konya,1,5627.12,3327
495,2024-04-15,Hoparlör,Bursa,2,4534.62,6784
496,2023-03-24,Yazıcı,İstanbul,1,6108.91,3090
497,2024-07-19,Şarj Cihazı,İstanbul,1,10557.53,678
498,2024-05-26,SSD Disk,Konya,3,8509.56,7029
499,2023-04-08,RAM,Mersin,1,3485.01,7384
500,2024-12-09,RAM,Kayseri,4,4102.87,7571
501,2023-03-18,Yazıcı,Antalya,5,8474.47,270
502,2023-07-03,RAM,Adana,1,14423.96,4809
503,2023-05-28,Mikrofon,Konya,1,4524.19,4620
504,2023-09-04,Hoparlör,Konya,5,5009.36,6190
505,2023-05-24,Mikrofon,Ankara,5,11194.58,2834
506,2023-02-24,Telefon,Konya,2,12588.19,2791
507,2024-09-11,Mikrofon,Kayseri,5,5980.71,6337
508,2023-12-01,Laptop,Antalya,4,7384.52,2915
509,2024-07-20,Tablet,Konya,2,10211.44,5413
510,2024-01-25,Telefon,Kayseri,3,11980.92,5842
511,2023-03-17,Telefon,Antalya,2,5731.0,6422
512,2024-10-11,Kulaklık,Konya,3,5442.47,750
513,2023-01-06,Mouse,Gaziantep,3,11432.13,838
514,2023-05-16,Telefon,İzmir,4,6760.21,4545
515,2024-06-08,Tablet,Ankara,1,1389.8,4541
516,2023-04-06,Hoparlör,Kayseri,3,12962.59,102
517,2023-10-26,Tablet,Konya,1,10886.42,4584
518,2023-09-06,Hoparlör,Mersin,2,10295.47,1389
519,2023-05-23,Mouse,Antalya,3,7422.2,519
520,2023-06-21,Tablet,Antalya,4,4531.3,6412
521,2023-03-20,Monitör,Antalya,2,10827.45,4062
522,2024-08-31,Hoparlör,Bursa,4,1649.24,2496
523,2023-01-07,Tablet,Adana,5,5729.35,7064
524,2023-12-04,Şarj Cihazı,Adana,4,12241.36,7042
525,2024-10-28,Hoparlör,İzmir,3,4843.94,7761
526,2024-12-12,Klavye,Gaziantep,3,2705.68,3263
527,2023-11-23,Mouse,Gaziantep,5,11740.52,2670
528,2024-01-21,Mouse,Konya,3,1752.62,4620
529,2023-07-24,Hoparlör,Mersin,2,10241.6,4507
530,2023-01-28,Webcam,Gaziantep,2,6604.9,2387
531,2024-12-10,Telefon,Konya,4,2130.73,2481
532,2023-09-05,Mouse,İzmir,4,11846.7,606
533,2024-04-04,Hoparlör,Gaziantep,5,6042.04,4151
534,2024-12-09,Tablet,Mersin,1,11871.28,2946
535,2024-12-19,RAM,Mersin,5,9590.8,697
536,2023-04-22,Mikrofon,Bursa,3,2536.76,5020
537,2023-02-15,Hoparlör,Konya,3,14487.47,3527
538,2023-04-19,Laptop,Ankara,3,3368.92,6119
539,2024-06-15,Kamera,Kayseri,5,3354.42,3065
540,2024-02-05,Şarj Cihazı,Kayseri,5,2303.64,202
541,2024-05-09,Telefon,Antalya,4,13812.19,704
542,2023-04-29,SSD Disk,İzmir,3,4712.76,3731
543,2023-07-31,Kamera,Gaziantep,3,7168.63,3590
544,2024-12-14,Şarj Cihazı,Adana,1,4538.95,6638
545,2024-12-28,Telefon,İstanbul,3,9737.15,5548
546,2023-06-18,RAM,Bursa,5,2658.08,1312
547,2023-12-05,Kamera,Konya,4,3516.24,3319
548,2024-10-06,Kulaklık,İzmir,4,5963.96,6041
549,2024-09-20,RAM,Bursa,4,8903.44,3186
550,2023-01-05,Webcam,Bursa,2,4211.26,5766
551,2023-03-06,Hoparlör,Ankara,5,2845.05,2671
552,2023-07-21,Şarj Cihazı,Ankara,3,10076.99,4010
553,2024-06-24,Yazıcı,Adana,5,5860.16,3216
554,2024-08-24,Telefon,Adana,3,12690.49,5058
555,2023-06-26,SSD Disk,Antalya,5,8873.02,5506
556,2023-05-18,Monitör,Ankara,2,4615.43,1500
557,2024-01-18,Webcam,İzmir,5,5857.53,4886
558,2023-05-22,Hoparlör,Konya,4,2827.02,5207
559,2024-07-04,Webcam,İzmir,5,2544.64,2367
560,2023-05-24,Kulaklık,Adana,4,9310.18,7091
561,2024-01-03,Laptop,Gaziantep,2,2967.17,3146
562,2024-07-29,Kamera,Gaziantep,4,10286.22,3405
563,2024-12-28,SSD Disk,Gaziantep,4,2550.44,4632
564,2023-02-01,Mikrofon,Bursa,3,538.79,1842
565,2024-07-04,Mouse,İzmir,4,8506.47,6329
566,2024-05-22,Kamera,Mersin,1,8612.08,2195
567,2024-07-10,SSD Disk,Adana,5,12348.03,341
568,2024-03-27,Kamera,Bursa,4,1581.13,6800
569,2024-10-31,Mikrofon,Bursa,3,13128.41,265
570,2024-04-05,Mouse,Adana,1,6614.1,962
571,2023-08-31,Klavye,Kayseri,3,12922.68,5000
572,2024-10-09,Tablet,İzmir,5,2131.56,1693
573,2023-07-31,Mikrofon,İstanbul,5,5294.69,2303
574,2024-09-03,Kamera,İzmir,3,14686.05,2398
575,2023-10-24,Hoparlör,Antalya,5,14783.05,5565
576,2023-04-08,Kulaklık,Konya,1,14887.67,7103
577,2024-11-02,Kulaklık,İzmir,2,2236.34,2639
578,2023-09-11,Mikrofon,Konya,4,2175.47,5181
579,2023-10-03,Yazıcı,Konya,4,6807.28,5191
580,2023-04-06,Tablet,Mersin,3,10435.82,7187
581,2024-01-13,Şarj Cihazı,Gaziantep,3,8750.24,7119
582,2023-04-06,Webcam,Gaziantep,3,12759.09,6519
583,2024-07-01,Tablet,Bursa,4,12381.47,4053
584,2023-10-02,Monitör,Antalya,3,8232.29,1070
585,2024-08-02,SSD Disk,Gaziantep,3,13417.61,6245
586,2023-02-19,Laptop,Ankara,4,293.41,7614
587,2023-06-11,Şarj Cihazı,Gaziantep,1,14877.98,3505
588,2023-07-27,Webcam,İzmir,3,2426.71,7641
589,2023-10-08,Telefon,Adana,3,1282.19,5444
590,2024-10-26,Kulaklık,İstanbul,4,9402.78,5948
591,2024-12-17,Mikrofon,Bursa,4,9849.5,5765
592,2023-04-08,Laptop,Bursa,4,1215.18,4864
593,2023-08-20,Kamera,Gaziantep,1,170.54,2815
594,2023-05-04,SSD Disk,Konya,2,7191.62,1876
595,2024-01-28,Telefon,Ankara,1,4734.6,7218
596,2023-11-03,Kulaklık,Konya,2,9641.56,5548
597,2023-05-27,Telefon,Mersin,5,176.7,5325
598,2023-06-18,Şarj Cihazı,Adana,2,9439.8,1241
599,2024-02-26,Hoparlör,Gaziantep,2,1345.99,824
600,2023-05-24,Mikrofon,Ankara,5,10963.64,2880
601,2024-03-15,Monitör,İzmir,2,4190.67,691
602,2023-09-12,Kamera,Kayseri,5,10831.64,2335
603,2024-12-08,Laptop,Antalya,2,7790.35,4175
604,2023-07-13,Webcam,Konya,3,9710.24,6421
605,2023-09-03,Şarj Cihazı,Konya,1,3654.17,5228
606,2024-08-31,Telefon,Mersin,1,14803.89,7651
607,2023-11-21,Kulaklık,Konya,5,6341.91,4476
608,2024-11-30,Kulaklık,Gaziantep,1,299.51,554
609,2023-01-15,Mouse,Bursa,1,13842.56,7772
610,2024-02-12,Kamera,Antalya,5,11518.29,3470
611,2024-12-19,Tablet,Ankara,5,8087.95,1251
612,2023-10-12,Telefon,Antalya,1,7694.01,1665
613,2023-06-09,Kamera,Adana,4,8817.24,6253
614,2024-10-27,Yazıcı,Ankara,3,10495.2,5980
615,2023-09-02,Laptop,Bursa,1,13873.18,951
616,2024-04-09,Hoparlör,Kayseri,1,4673.89,6076
617,2024-11-04,Webcam,İzmir,1,239.34,1125
618,2024-12-19,Laptop,İzmir,4,14297.59,4285
619,2024-06-13,Mikrofon,Antalya,2,5609.45,6143
620,2023-10-03,Webcam,Ankara,1,5058.41,3518
621,2023-10-06,Kamera,Ankara,3,10699.23,4724
622,2024-10-04,Telefon,Gaziantep,4,7686.19,455
623,2024-05-26,SSD Disk,Kayseri,2,5546.93,2090
624,2023-04-16,RAM,Kayseri,1,3464.65,4169
625,2023-01-03,Laptop,İstanbul,2,737.42,2982
626,2024-01-28,RAM,İzmir,2,13970.84,7025
627,2023-02-06,Kamera,Konya,2,4860.94,3410
628,2023-11-24,Mouse,Ankara,5,5623.48,4113
629,2024-11-20,RAM,İstanbul,2,3386.62,4226
630,2023-02-17,Tablet,Ankara,4,12997.18,6337
631,2023-11-15,Monitör,Ankara,5,6878.36,3023
632,2023-07-25,Mouse,Kayseri,3,11106.66,1988
633,2024-04-20,Monitör,Kayseri,4,14966.92,6357
634,2023-07-20,Webcam,Mersin,2,2300.97,7639
635,2024-02-24,Laptop,Bursa,5,5229.03,6878
636,2024-12-11,RAM,İstanbul,3,71.86,5385
637,2024-01-21,SSD Disk,Antalya,1,3117.66,1952
638,2024-03-05,Şarj Cihazı,İstanbul,2,10689.2,763
639,2023-02-14,RAM,Bursa,5,6225.2,7337
640,2024-01-17,Şarj Cihazı,Ankara,5,1478.88,1094
641,2024-10-14,SSD Disk,Konya,1,8898.84,511
642,2024-03-21,Yazıcı,İzmir,2,4410.56,6971
643,2023-11-19,RAM,Konya,3,4804.96,2228
644,2023-08-28,Telefon,Bursa,2,11710.06,4790
645,2023-04-22,Kulaklık,Ankara,2,6771.02,2573
646,2024-02-21,Telefon,Mersin,3,14471.29,1701
647,2024-04-07,Mouse,Gaziantep,3,12794.61,741
648,2023-06-11,Mikrofon,Antalya,5,652.93,6848
649,2023-12-02,Kulaklık,Ankara,2,14527.58,3247
650,2024-06-09,Laptop,Antalya,3,12310.34,1425
651,2023-02-01,Tablet,Gaziantep,5,11233.77,2047
652,2023-04-07,Şarj Cihazı,Ankara,2,1865.73,506
653,2023-08-16,Kulaklık,Bursa,4,5614.98,5164
654,2024-10-22,Telefon,Kayseri,5,3919.37,6659
655,2023-03-18,Laptop,Ankara,2,13542.32,3633
656,2023-05-12,Telefon,Adana,1,688.31,3777
657,2023-02-21,Kulaklık,Kayseri,4,12334.2,3236
658,2024-05-23,Laptop,Konya,4,2633.47,1759
659,2023-07-11,Mouse,Antalya,4,13257.19,284
660,2024-09-20,Hoparlör,Kayseri,2,9726.81,4087
661,2024-02-26,RAM,Mersin,4,961.64,2292
662,2024-01-28,Kulaklık,Konya,2,9657.66,6531
663,2024-06-22,Klavye,Mersin,1,14841.58,6406
664,2024-12-31,Monitör,Gaziantep,5,11732.45,2819
665,2024-08-02,Kamera,Adana,4,4093.01,214
666,2023-11-23,Hoparlör,Bursa,1,13441.68,6378
667,2023-10-15,Laptop,Gaziantep,5,5393.62,4785
668,2023-08-27,Kulaklık,Ankara,2,9870.12,2184
669,2024-06-30,SSD Disk,İstanbul,2,8656.6,6533
670,2024-02-02,Monitör,İzmir,2,3586.44,2606
671,2024-12-15,Monitör,Kayseri,1,10566.62,2881
672,2024-08-04,Hoparlör,İzmir,5,14228.11,6855
673,2024-05-19,Kamera,Antalya,2,7382.02,740
674,2023-02-27,Klavye,Kayseri,2,347.92,3916
675,2023-01-01,Monitör,Kayseri,2,12106.36,2792
676,2023-07-01,RAM,Adana,1,377.6,4806
677,2024-12-22,RAM,İzmir,1,12704.89,7051
678,2024-01-09,Telefon,Adana,4,8810.95,2758
679,2023-11-06,Monitör,İzmir,2,10998.66,3579
680,2024-10-16,Şarj Cihazı,Adana,2,10622.38,4604
681,2024-12-11,RAM,Kayseri,3,3387.4,4825
682,2023-06-29,Tablet,Antalya,3,1953.86,5971
683,2023-01-02,Webcam,Kayseri,4,12768.82,6315
684,2024-08-04,Laptop,İzmir,5,4807.34,6626
685,2024-09-18,Klavye,Kayseri,1,14053.48,1153
686,2023-12-06,Webcam,Ankara,2,5234.81,2618
687,2023-06-21,Yazıcı,Ankara,3,6727.12,2173
688,2023-08-03,Klavye,Ankara,3,3887.04,886
689,2023-01-02,Laptop,Konya,4,11002.14,7939
690,2023-06-20,RAM,Konya,4,13232.47,2878
691,2024-07-13,Tablet,Ankara,4,11841.51,4736
692,2024-10-28,Mikrofon,Bursa,2,6796.75,6548
693,2023-02-04,Mouse,İstanbul,3,3953.86,858
694,2023-03-17,Monitör,İzmir,4,2455.52,615
695,2024-07-14,RAM,Ankara,3,8930.76,5027
696,2024-05-09,Webcam,İstanbul,4,14139.51,1352
697,2024-09-13,RAM,Konya,2,850.66,2713
698,2023-07-30,Klavye,Konya,5,10844.47,5980
699,2024-07-07,Mouse,Antalya,3,3601.35,407
700,2024-02-07,Hoparlör,Mersin,4,2346.17,2956
701,2023-01-04,Tablet,Ankara,3,12367.26,5121
702,2024-09-06,Şarj Cihazı,Bursa,1,434.75,1400
703,2024-10-15,Mouse,Ankara,4,12664.35,2527
704,2024-02-12,Şarj Cihazı,Gaziantep,3,1412.5,4458
705,2024-02-01,Kulaklık,Adana,4,5572.55,3652
706,2023-02-15,Mouse,Gaziantep,4,3987.84,6858
707,2023-10-03,Hoparlör,İstanbul,2,11295.92,5468
708,2023-04-10,Telefon,Adana,5,6239.1,6197
709,2024-08-26,Klavye,Mersin,1,12619.92,6705
710,2024-06-19,Tablet,Mersin,4,8612.08,1931
711,2024-05-02,Mouse,Ankara,4,13546.52,5852
712,2023-02-05,Kamera,Kayseri,5,12016.73,5551
713,2024-09-27,Kulaklık,Ankara,4,2634.54,1370
714,2023-08-05,Mikrofon,Bursa,2,688.0,642
715,2024-11-30,Tablet,Bursa,2,12519.92,2113
716,2023-11-24,RAM,Ankara,1,5852.08,3256
717,2024-07-19,Monitör,Antalya,5,6899.45,7156
718,2023-01-13,Mikrofon,Kayseri,5,7862.3,3438
719,2023-04-26,Tablet,İzmir,2,8520.58,4774
720,2023-04-13,RAM,Ankara,5,11704.19,6437
721,2023-10-20,SSD Disk,Mersin,3,13174.51,2164
722,2024-01-28,Yazıcı,Gaziantep,5,9153.98,307
723,2023-06-26,Mouse,Konya,2,9292.76,5578
724,2024-12-11,Tablet,İstanbul,4,13349.13,2716
725,2024-12-08,Klavye,İstanbul,4,13816.48,7349
726,2024-01-17,Laptop,Adana,3,4698.69,6905
727,2024-05-18,SSD Disk,Ankara,2,2059.06,7981
728,2024-03-29,Mikrofon,Adana,3,10945.55,4956
729,2024-10-23,Telefon,Bursa,4,3210.29,6750
730,2024-02-21,Webcam,Gaziantep,5,13014.48,6726
731,2023-02-27,Kamera,İzmir,1,4701.29,4152
732,2024-02-18,Kulaklık,Mersin,5,482.77,1580
733,2023-07-25,SSD Disk,İstanbul,2,544.41,415
734,2024-01-05,Webcam,Bursa,3,5556.86,3803
735,2024-06-01,Tablet,Ankara,1,3666.97,4005
736,2024-08-31,Şarj Cihazı,İzmir,4,8823.86,2866
737,2023-12-19,Kulaklık,Antalya,1,4311.79,3167
738,2023-02-20,Kulaklık,Kayseri,2,12863.81,5304
739,2023-08-19,Yazıcı,Bursa,3,9791.23,4205
740,2023-01-21,SSD Disk,İstanbul,4,13677.16,5304
741,2023-06-27,Hoparlör,İstanbul,2,3823.24,6596
742,2023-11-09,Webcam,Antalya,4,13437.47,6977
743,2023-12-24,Şarj Cihazı,Antalya,2,7027.14,5548
744,2024-06-17,SSD Disk,Kayseri,4,8788.08,61
745,2024-06-07,Yazıcı,Adana,5,9727.76,4990
746,2023-10-17,Mouse,Ankara,4,1004.36,2265
747,2024-10-17,Monitör,Antalya,3,9858.99,7801
748,2024-10-29,Mouse,Bursa,2,7783.54,1969
749,2023-02-28,Mikrofon,Kayseri,4,9924.93,5577
750,2023-05-24,Webcam,İstanbul,4,14962.16,2126
751,2024-03-04,Tablet,Konya,1,8766.2,4687
752,2023-07-14,Monitör,Bursa,5,9592.79,3898
753,2024-11-18,Monitör,Mersin,3,12689.02,6887
754,2024-11-04,RAM,Mersin,2,4442.07,3857
755,2023-05-12,Webcam,Antalya,5,11455.63,1500
756,2024-11-27,RAM,Adana,1,3372.69,1830
757,2023-11-11,Tablet,Adana,3,3945.36,2409
758,2024-04-19,SSD Disk,Ankara,4,852.47,5197
759,2024-08-20,Hoparlör,Kayseri,1,7109.68,1594
760,2024-05-27,Telefon,Konya,5,4510.42,443
761,2023-06-04,Kulaklık,Bursa,3,6167.42,4665
762,2024-04-13,Kulaklık,Adana,2,11695.17,3995
763,2023-12-07,Yazıcı,İzmir,3,9535.76,39
764,2024-04-07,Mouse,Bursa,2,8665.37,1298
765,2024-05-16,Mikrofon,Ankara,2,9236.47,5190
766,2024-03-15,Tablet,Konya,4,5780.58,310
767,2024-06-30,Klavye,Adana,1,13385.5,6201
768,2024-06-27,Klavye,İstanbul,1,9418.97,2039
769,2023-08-20,Webcam,Adana,3,1977.52,3143
770,2024-05-30,Hoparlör,Antalya,2,1026.04,375
771,2023-11-02,Mouse,Gaziantep,5,8965.73,2768
772,2024-03-20,RAM,İzmir,3,14942.28,4016
773,2024-01-03,Mikrofon,Bursa,2,14223.86,7522
774,2024-02-18,Laptop,Bursa,2,10921.17,1075
775,2023-08-05,Webcam,İstanbul,5,7594.27,1009
776,2024-01-11,Webcam,İstanbul,4,13154.33,2096
777,2024-07-01,Hoparlör,İstanbul,5,14920.47,5423
778,2023-04-21,Yazıcı,İstanbul,1,10361.76,3415
779,2024-03-30,Tablet,Ankara,5,3828.44,5750
780,2023-06-06,Klavye,İstanbul,3,6342.03,828
781,2024-11-09,Kamera,Antalya,5,9104.23,1124
782,2024-03-04,SSD Disk,Ankara,5,10795.56,965
783,2023-10-17,Telefon,Ankara,4,3019.77,1637
784,2023-09-27,SSD Disk,Mersin,2,5400.93,3357
785,2023-10-30,Kulaklık,İstanbul,5,7470.5,1702
786,2024-12-05,RAM,Gaziantep,3,3555.85,105
787,2024-11-18,Telefon,Ankara,5,10051.88,1222
788,2023-04-03,Mikrofon,Mersin,1,10867.28,830
789,2023-09-20,Yazıcı,Bursa,4,14830.56,2426
790,2023-09-28,Şarj Cihazı,İstanbul,1,12207.02,7161
791,2023-02-10,SSD Disk,Antalya,3,12033.86,2562
792,2024-03-12,Webcam,Ankara,1,12776.13,7294
793,2023-02-16,Laptop,İzmir,2,4963.48,7328
794,2024-03-24,Hoparlör,Antalya,1,5620.7,2808
795,2023-07-07,Telefon,Konya,4,14436.53,2227
796,2024-01-30,Webcam,Gaziantep,4,9750.25,6529
797,2023-06-20,Telefon,İzmir,1,14724.46,6917
798,2023-06-13,Telefon,Konya,5,7265.99,4661
799,2024-11-25,Şarj Cihazı,İzmir,5,5727.27,2938
800,2024-09-18,Laptop,İzmir,4,13809.95,926
801,2024-02-26,Şarj Cihazı,İstanbul,1,3961.11,2575
802,2023-01-13,Webcam,Mersin,5,10870.41,1835
803,2024-11-16,SSD Disk,Adana,5,7870.39,5740
804,2024-09-25,Telefon,Konya,2,7254.85,5438
805,2024-11-23,Yazıcı,Konya,2,12593.54,4574
806,2024-09-19,Laptop,İstanbul,2,7608.24,3845
807,2024-05-22,SSD Disk,İzmir,1,11283.88,2627
808,2023-09-04,Monitör,Antalya,1,7628.59,4510
809,2024-10-20,Tablet,Konya,2,1228.52,3639
810,2024-08-09,Şarj Cihazı,Ankara,4,6733.67,973
811,2024-05-24,Webcam,İstanbul,1,6081.42,294
812,2024-07-24,Kamera,İstanbul,1,11887.16,7891
813,2024-09-25,Yazıcı,Antalya,5,8456.87,5363
814,2024-11-18,Şarj Cihazı,Adana,3,12388.4,6690
815,2023-08-17,SSD Disk,Gaziantep,3,8424.26,5078
816,2024-09-06,Şarj Cihazı,Adana,4,1754.65,6221
817,2024-11-05,Klavye,İstanbul,3,5359.33,5191
818,2023-10-26,Kamera,Mersin,3,10546.34,376
819,2023-06-18,Şarj Cihazı,İzmir,4,1649.07,5005
820,2023-07-20,Klavye,Ankara,4,3273.06,6755
821,2023-07-15,Webcam,Adana,1,11369.38,381
822,2024-10-10,SSD Disk,Kayseri,1,11593.57,3691
823,2024-04-13,Yazıcı,Kayseri,5,2062.81,4087
824,2023-01-05,Kamera,İstanbul,5,14032.86,6872
825,2024-08-22,Şarj Cihazı,Mersin,2,10392.67,1423
826,2023-05-12,Telefon,Konya,5,9112.1,2637
827,2024-05-31,RAM,Konya,4,14693.54,7504
828,2024-12-10,Mikrofon,Bursa,3,5998.16,2809
829,2023-10-29,Şarj Cihazı,İzmir,2,6220.54,5735
830,2024-06-08,Mouse,Mersin,3,10692.52,7664
831,2024-07-20,Yazıcı,Bursa,2,3185.2,5853
832,2023-10-25,Yazıcı,Adana,2,14720.97,5326
833,2023-07-02,Kamera,Mersin,3,10669.77,6233
834,2023-12-27,Kamera,Gaziantep,5,8581.04,5466
835,2024-12-28,Tablet,Mersin,3,13168.28,3461
836,2023-01-14,Kamera,Ankara,1,5744.01,435
837,2024-11-17,Laptop,Bursa,3,11265.27,1319
838,2023-10-21,Yazıcı,Antalya,2,12598.76,5658
839,2023-10-30,Klavye,Mersin,1,5412.3,3708
840,2023-04-15,Hoparlör,Mersin,2,11149.07,4598
841,2024-02-03,Klavye,Mersin,3,10409.39,385
842,2024-01-26,Tablet,Konya,3,14489.21,441
843,2023-01-14,Webcam,Antalya,2,9327.4,6398
844,2024-03-29,SSD Disk,Bursa,3,11338.86,4478
845,2024-09-09,Klavye,Bursa,3,6759.78,5593
846,2023-03-18,Kulaklık,İzmir,5,1834.34,333
847,2024-03-14,Mouse,Mersin,3,1994.49,4785
848,2023-09-19,Laptop,Adana,4,10659.85,1269
849,2023-02-10,Kulaklık,Adana,5,810.29,7639
850,2024-10-02,Hoparlör,Antalya,4,11859.13,4507
851,2024-01-02,Telefon,Adana,5,3338.43,1507
852,2024-06-17,Telefon,Mersin,2,6268.17,4400
853,2024-02-18,Telefon,Adana,2,13256.78,5435
854,2023-12-06,Monitör,Adana,3,3315.76,6166
855,2024-09-25,Kamera,Gaziantep,5,12364.14,5320
856,2023-01-10,Telefon,Adana,4,3643.2,5262
857,2024-09-20,RAM,Kayseri,2,14385.51,5592
858,2023-11-25,Tablet,Ankara,4,3886.03,5931
859,2023-10-17,Laptop,Mersin,3,7738.92,4168
860,2024-04-01,Şarj Cihazı,İstanbul,3,13479.31,1578
861,2023-11-25,Kamera,Ankara,1,2552.55,7834
862,2024-07-04,Kamera,İstanbul,1,3201.18,5157
863,2023-08-07,SSD Disk,Konya,1,3123.41,6790
864,2024-12-20,RAM,Konya,1,11216.02,1260
865,2023-01-25,Şarj Cihazı,Adana,1,1358.44,445
866,2023-07-02,Mikrofon,Antalya,5,1103.11,6731
867,2023-08-22,RAM,Antalya,4,5851.09,5163
868,2024-02-19,Tablet,Adana,1,5873.05,970
869,2024-07-01,Laptop,Kayseri,1,11351.61,4798
870,2023-02-16,Webcam,Ankara,3,13924.31,870
871,2023-10-24,Mikrofon,Antalya,5,1343.25,6270
872,2024-03-24,Tablet,Konya,1,7136.12,4371
873,2023-08-14,Kulaklık,Konya,5,4459.93,5195
874,2023-05-28,Mouse,Adana,1,8325.19,4548
875,2023-05-25,Telefon,İstanbul,1,8612.14,3229
876,2024-07-04,Kamera,Ankara,3,3190.29,6074
877,2023-12-19,Klavye,Konya,5,2179.7,1508
878,2023-08-15,Hoparlör,Antalya,2,1763.61,5497
879,2024-08-03,SSD Disk,İstanbul,5,6945.91,4503
880,2023-03-16,Mouse,Ankara,3,1518.13,5945
881,2024-08-17,Şarj Cihazı,Adana,3,1966.82,5370
882,2023-08-29,Telefon,Antalya,5,1093.64,1586
883,2023-11-22,Şarj Cihazı,Gaziantep,3,9264.32,2505
884,2024-12-11,Hoparlör,İzmir,5,8524.59,6617
885,2023-11-20,Tablet,İzmir,1,4732.56,6437
886,2023-08-15,Webcam,Konya,3,12609.65,1101
887,2024-11-26,Webcam,Adana,4,6969.58,2939
888,2023-11-09,Şarj Cihazı,Mersin,1,2677.76,4970
889,2023-03-25,SSD Disk,Antalya,2,13374.89,1610
890,2023-09-27,Webcam,Ankara,1,13386.97,6960
891,2024-06-03,Yazıcı,İstanbul,5,8704.57,6302
892,2024-08-27,Klavye,İstanbul,5,3946.21,7324
893,2024-07-06,Şarj Cihazı,İzmir,3,5917.85,7303
894,2024-08-26,Webcam,Antalya,2,6997.28,4182
895,2023-04-03,Tablet,Adana,5,208.35,1957
896,2024-09-20,Yazıcı,İzmir,5,2148.54,1305
897,2023-07-03,Hoparlör,Kayseri,2,11052.0,3961
898,2024-01-03,Laptop,Bursa,4,3514.66,2166
899,2024-01-14,Klavye,İstanbul,2,7792.38,6484
900,2024-01-05,Tablet,Gaziantep,4,13229.2,327
901,2024-10-26,Monitör,Ankara,5,9521.83,2241
902,2023-09-27,Hoparlör,Mersin,5,2649.05,5355
903,2024-01-23,Monitör,Kayseri,1,7774.11,3083
904,2023-08-17,Kamera,Konya,3,12267.69,2827
905,2024-05-13,Mikrofon,Gaziantep,5,148.64,7226
906,2023-05-23,Şarj Cihazı,İzmir,2,1202.47,5272
907,2023-10-15,Klavye,İzmir,2,2402.49,4932
908,2023-05-02,Yazıcı,Bursa,4,12177.03,5901
909,2023-04-27,Şarj Cihazı,Gaziantep,4,3200.02,1321
910,2024-10-24,SSD Disk,Konya,1,3692.87,1048
911,2024-08-10,Hoparlör,İzmir,2,9461.63,322
912,2024-08-09,Kulaklık,İstanbul,2,3910.98,1475
913,2024-06-13,Tablet,Kayseri,5,9582.46,7197
914,2024-11-08,SSD Disk,Antalya,1,3288.07,4969
915,2024-04-27,SSD Disk,Gaziantep,2,3329.49,3366
916,2024-09-07,Kulaklık,Kayseri,2,9367.02,4185
917,2023-09-28,Kulaklık,Adana,4,8968.17,564
918,2023-08-24,Tablet,Konya,2,1673.12,1658
919,2024-06-19,SSD Disk,Mersin,4,12406.39,4961
920,2023-04-09,Kulaklık,Gaziantep,5,9017.22,7191
921,2024-06-28,Kamera,Ankara,1,7259.5,1068
922,2024-09-09,Kamera,İstanbul,4,7854.56,3035
923,2023-02-14,Webcam,Mersin,4,3480.82,6573
924,2024-05-08,Mikrofon,Konya,3,8856.27,6074
925,2024-12-14,Hoparlör,Ankara,4,2051.55,3909
926,2023-08-27,RAM,Ankara,3,8994.47,4455
927,2024-02-23,Mouse,Bursa,1,10651.78,6467
928,2023-01-08,Hoparlör,Mersin,1,7820.44,3073
929,2024-11-01,Klavye,Adana,4,5465.93,1268
930,2024-03-12,Yazıcı,Kayseri,3,3956.48,4392
